0	0	0	-0.000502701	-7.27434e-06	0.000301441	
10	0	0	-0.00051532	-7.67847e-06	0.000325849	
20	0	0	-0.000527573	-8.10162e-06	0.000351647	
30	0	0	-0.00053936	-8.544e-06	0.000378861	
40	0	0	-0.000550575	-9.00571e-06	0.000407511	
50	0	0	-0.000561103	-9.48673e-06	0.000437607	
60	0	0	-0.00057082	-9.98689e-06	0.00046915	
70	0	0	-0.000579596	-1.05059e-05	0.000502128	
80	0	0	-0.000587294	-1.10431e-05	0.000536516	
90	0	0	-0.000593768	-1.15979e-05	0.000572273	
100	0	0	-0.000598869	-1.21693e-05	0.000609343	
110	0	0	-0.000602444	-1.2756e-05	0.000647651	
120	0	0	-0.000604339	-1.33567e-05	0.000687102	
130	0	0	-0.000604397	-1.39695e-05	0.000727581	
140	0	0	-0.000602466	-1.45925e-05	0.000768952	
150	0	0	-0.000598396	-1.52233e-05	0.000811055	
160	0	0	-0.000592045	-1.58593e-05	0.000853709	
170	0	0	-0.000583283	-1.64975e-05	0.000896709	
180	0	0	-0.000571991	-1.71347e-05	0.000939826	
190	0	0	-0.000558067	-1.77675e-05	0.000982813	
200	0	0	-0.000541431	-1.83921e-05	0.0010254	
210	0	0	-0.000522024	-1.90045e-05	0.00106731	
220	0	0	-0.000499815	-1.96006e-05	0.00110823	
230	0	0	-0.000474799	-2.01761e-05	0.00114785	
240	0	0	-0.000447006	-2.07266e-05	0.00118585	
250	0	0	-0.000416499	-2.12478e-05	0.00122192	
260	0	0	-0.000383372	-2.17352e-05	0.00125573	
270	0	0	-0.000347759	-2.21846e-05	0.00128697	
280	0	0	-0.000309828	-2.2592e-05	0.00131533	
290	0	0	-0.000269779	-2.29535e-05	0.00134055	
300	0	0	-0.000227847	-2.32658e-05	0.00136236	
310	0	0	-0.000184295	-2.35257e-05	0.00138053	
320	0	0	-0.000139415	-2.37307e-05	0.00139487	
330	0	0	-9.35174e-05	-2.38787e-05	0.00140523	
340	0	0	-4.69321e-05	-2.3968e-05	0.00141149	
350	0	0	-2.58494e-21	-2.39979e-05	0.00141358	
360	0	0	4.69321e-05	-2.3968e-05	0.00141149	
370	0	0	9.35174e-05	-2.38787e-05	0.00140523	
380	0	0	0.000139415	-2.37307e-05	0.00139487	
390	0	0	0.000184295	-2.35257e-05	0.00138053	
400	0	0	0.000227847	-2.32658e-05	0.00136236	
410	0	0	0.000269779	-2.29535e-05	0.00134055	
420	0	0	0.000309828	-2.2592e-05	0.00131533	
430	0	0	0.000347759	-2.21846e-05	0.00128697	
440	0	0	0.000383372	-2.17352e-05	0.00125573	
450	0	0	0.000416499	-2.12478e-05	0.00122192	
460	0	0	0.000447006	-2.07266e-05	0.00118585	
470	0	0	0.000474799	-2.01761e-05	0.00114785	
