0	0	0	-0.0017638	-1.46372e-05	-0.0010626	
10	0	0	-0.00185964	-1.57067e-05	-0.00108821	
20	0	0	-0.00196185	-1.68698e-05	-0.00111388	
30	0	0	-0.00207092	-1.81362e-05	-0.0011395	
40	0	0	-0.00218739	-1.95165e-05	-0.00116496	
50	0	0	-0.00231186	-2.10229e-05	-0.0011901	
60	0	0	-0.00244495	-2.26687e-05	-0.00121473	
70	0	0	-0.00258738	-2.4469e-05	-0.00123866	
80	0	0	-0.0027399	-2.64407e-05	-0.00126164	
90	0	0	-0.00290335	-2.86031e-05	-0.00128338	
100	0	0	-0.00307865	-3.09775e-05	-0.00130356	
110	0	0	-0.00326678	-3.35885e-05	-0.00132178	
120	0	0	-0.00346886	-3.64635e-05	-0.0013376	
130	0	0	-0.00368607	-3.9634e-05	-0.0013505	
140	0	0	-0.00391974	-4.31354e-05	-0.00135986	
150	0	0	-0.00417131	-4.70083e-05	-0.00136497	
160	0	0	-0.00444238	-5.1299e-05	-0.00136501	
170	0	0	-0.00473469	-5.60606e-05	-0.00135902	
180	0	0	-0.00505016	-6.13537e-05	-0.00134587	
190	0	0	-0.00539093	-6.72481e-05	-0.00132427	
200	0	0	-0.00575933	-7.38246e-05	-0.00129267	
210	0	0	-0.00615794	-8.1176e-05	-0.00124931	
220	0	0	-0.00658959	-8.94102e-05	-0.00119208	
230	0	0	-0.00705742	-9.86524e-05	-0.00111855	
240	0	0	-0.0075649	-0.000109049	-0.00102583	
250	0	0	-0.00811584	-0.00012077	-0.000910555	
260	0	0	-0.00871442	-0.000134015	-0.000768734	
270	0	0	-0.00936528	-0.00014902	-0.000595663	
280	0	0	-0.0100735	-0.000166062	-0.000385775	
290	0	0	-0.0108446	-0.000185468	-0.000132471	
300	0	0	-0.0116845	-0.000207626	0.000172096	
310	0	0	-0.0125999	-0.000232999	0.000537265	
320	0	0	-0.0135976	-0.000262136	0.000974175	
330	0	0	-0.0146849	-0.000295695	0.00149613	
340	0	0	-0.0158694	-0.000334458	0.00211903	
350	0	0	-0.0171586	-0.000379364	0.00286186	
360	0	0	-0.0185593	-0.000431529	0.00374727	
370	0	0	-0.0200774	-0.000492282	0.00480219	
