0	0	0	-0.807502	-0.283832	0.246095	
10	0	0	-0.488083	-1.11872	1.99762	
20	0	0	0.70575	-0.468722	0.514638	
30	0	0	-0.174536	-0.172258	-0.0123443	
40	0	0	-1.28029	-0.584758	0.579709	
50	0	0	-0.0540869	-1.83208	3.30913	
60	0	0	1.16738	-0.587277	0.57899	
70	0	0	0.0445412	-0.178653	-0.0151753	
80	0	0	-0.880267	-0.484375	0.50564	
90	0	0	0.172544	-1.17104	1.9865	
100	0	0	-0.0225461	-0.566924	0.495961	
110	0	0	-0.218261	-1.17136	1.98639	
120	0	0	0.832602	-0.485044	0.505424	
130	0	0	-0.0957218	-0.179769	-0.0154947	
140	0	0	-1.22413	-0.589013	0.578556	
150	0	0	-0.0112295	-1.83478	3.3085	
160	0	0	1.2015	-0.5891	0.578473	
170	0	0	0.0725513	-0.179947	-0.0156609	
180	0	0	-0.856701	-0.485325	0.505176	
190	0	0	0.192784	-1.17176	1.98606	
200	0	0	-0.00484867	-0.567475	0.495554	
210	0	0	-0.202538	-1.17179	1.98602	
220	0	0	0.846774	-0.485381	0.50509	
230	0	0	-0.0827731	-0.180034	-0.0157901	
240	0	0	-1.21215	-0.589221	0.578301	
250	0	0	-7.31836e-18	-1.83494	3.30828	
260	0	0	1.21215	-0.589221	0.578301	
270	0	0	0.0827731	-0.180034	-0.0157901	
280	0	0	-0.846774	-0.485381	0.50509	
290	0	0	0.202538	-1.17179	1.98602	
300	0	0	0.00484867	-0.567475	0.495554	
310	0	0	-0.192784	-1.17176	1.98606	
320	0	0	0.856701	-0.485325	0.505176	
330	0	0	-0.0725513	-0.179947	-0.0156609	
340	0	0	-1.2015	-0.5891	0.578473	
350	0	0	0.0112295	-1.83478	3.3085	
360	0	0	1.22413	-0.589013	0.578556	
370	0	0	0.0957218	-0.179769	-0.0154947	
380	0	0	-0.832602	-0.485044	0.505424	
390	0	0	0.218261	-1.17136	1.98639	
400	0	0	0.0225461	-0.566924	0.495961	
410	0	0	-0.172544	-1.17104	1.9865	
420	0	0	0.880267	-0.484375	0.50564	
430	0	0	-0.0445412	-0.178653	-0.0151753	
440	0	0	-1.16738	-0.587277	0.57899	
450	0	0	0.0540869	-1.83208	3.30913	
460	0	0	1.28029	-0.584758	0.579709	
470	0	0	0.174536	-0.172258	-0.0123443	
480	0	0	-0.70575	-0.468722	0.514638	
490	0	0	0.488083	-1.11872	1.99762	
500	0	0	0.807502	-0.283832	0.246095	
510	0	0	0.289525	-0.0532445	-0.0149429	
520	0	0	0.144179	-0.0168276	-0.0128712	
530	0	0	0.0941261	-0.00793804	-0.00675103	
540	0	0	0.0697324	-0.00462142	-0.00469673	
550	0	0	0.0549232	-0.00300983	-0.00412439	
560	0	0	0.0448518	-0.00210132	-0.0039513	
570	0	0	0.0375544	-0.00154035	-0.0038659	
580	0	0	0.0320403	-0.00117129	-0.00379208	
590	0	0	0.0277405	-0.000916503	-0.0037152	
600	0	0	0.0243026	-0.000733725	-0.00363449	
610	0	0	0.0214967	-0.000598433	-0.00355146	
620	0	0	0.0191672	-0.000495659	-0.00346738	
630	0	0	0.0172054	-0.000415869	-0.00338313	
640	0	0	0.0155329	-0.000352767	-0.00329922	
650	0	0	0.0140922	-0.000302069	-0.00321597	
660	0	0	0.01284	-0.000260775	-0.00313362	
670	0	0	0.0117431	-0.000226739	-0.00305231	
680	0	0	0.0107756	-0.00019839	-0.00297215	
690	0	0	0.00991716	-0.000174558	-0.00289325	
700	0	0	0.0091514	-0.00015436	-0.00281568	
710	0	0	0.00846504	-0.000137114	-0.00273949	
720	0	0	0.00784724	-0.000122292	-0.00266476	
730	0	0	0.007289	-0.000109477	-0.00259152	
740	0	0	0.00678284	-9.83367e-05	-0.00251981	
750	0	0	0.00632245	-8.86055e-05	-0.00244966	
760	0	0	0.0059025	-8.00663e-05	-0.0023811	
770	0	0	0.00551841	-7.25423e-05	-0.00231413	
780	0	0	0.0051663	-6.58875e-05	-0.00224878	
790	0	0	0.00484277	-5.99808e-05	-0.00218504	
800	0	0	0.00454491	-5.47211e-05	-0.00212292	
810	0	0	0.00427015	-5.00233e-05	-0.00206241	
820	0	0	0.00401625	-4.58155e-05	-0.00200351	
830	0	0	0.00378125	-4.20369e-05	-0.0019462	
840	0	0	0.0035634	-3.86351e-05	-0.00189047	
850	0	0	0.00336117	-3.55656e-05	-0.00183629	
860	0	0	0.00317318	-3.27898e-05	-0.00178366	
870	0	0	0.00299819	-3.02746e-05	-0.00173253	
880	0	0	0.00283513	-2.79909e-05	-0.0016829	
890	0	0	0.00268299	-2.59138e-05	-0.00163473	
900	0	0	0.0025409	-2.40211e-05	-0.00158799	
910	0	0	0.00240805	-2.22937e-05	-0.00154265	
920	0	0	0.00228373	-2.07147e-05	-0.00149868	
930	0	0	0.00216727	-1.9269e-05	-0.00145606	
940	0	0	0.00205808	-1.79436e-05	-0.00141474	
950	0	0	0.00195561	-1.67267e-05	-0.00137469	
960	0	0	0.00185938	-1.56081e-05	-0.00133589	
970	0	0	0.00176893	-1.45783e-05	-0.0012983	
980	0	0	0.00168385	-1.36293e-05	-0.00126188	
990	0	0	0.00160375	-1.27537e-05	-0.0012266	
1000	0	0	0.00152831	-1.19448e-05	-0.00119243	
1010	0	0	0.00145719	-1.11968e-05	-0.00115934	
1020	0	0	0.0013901	-1.05044e-05	-0.0011273	
1030	0	0	0.00132677	-9.86272e-06	-0.00109627	
1040	0	0	0.00126696	-9.2675e-06	-0.00106622	
1050	0	0	0.00121043	-8.71484e-06	-0.00103712	
1060	0	0	0.00115697	-8.20123e-06	-0.00100894	
1070	0	0	0.00110638	-7.72346e-06	-0.000981655	
1080	0	0	0.00105849	-7.27866e-06	-0.000955234	
1090	0	0	0.00101312	-6.86419e-06	-0.000929648	
1100	0	0	0.000970125	-6.47766e-06	-0.000904871	
1110	0	0	0.000929348	-6.11689e-06	-0.000880876	
1120	0	0	0.000890659	-5.77992e-06	-0.000857636	
1130	0	0	0.000853932	-5.46491e-06	-0.000835128	
1140	0	0	0.00081905	-5.17023e-06	-0.000813325	
1150	0	0	0.000785904	-4.89436e-06	-0.000792206	
1160	0	0	0.000754393	-4.63591e-06	-0.000771746	
1170	0	0	0.000724423	-4.39361e-06	-0.000751923	
1180	0	0	0.000695904	-4.16631e-06	-0.000732717	
1190	0	0	0.000668755	-3.95292e-06	-0.000714105	
1200	0	0	0.000642897	-3.75248e-06	-0.000696068	
1210	0	0	0.00061826	-3.56407e-06	-0.000678586	
1220	0	0	0.000594775	-3.38686e-06	-0.000661641	
1230	0	0	0.000572379	-3.22008e-06	-0.000645213	
1240	0	0	0.000551012	-3.06303e-06	-0.000629286	
1250	0	0	0.00053062	-2.91504e-06	-0.000613842	
1260	0	0	0.00051115	-2.77553e-06	-0.000598865	
1270	0	0	0.000492553	-2.64393e-06	-0.000584339	
1280	0	0	0.000474783	-2.51971e-06	-0.000570248	
1290	0	0	0.000457797	-2.40242e-06	-0.000556579	
1300	0	0	0.000441554	-2.29159e-06	-0.000543315	
1310	0	0	0.000426016	-2.18682e-06	-0.000530445	
1320	0	0	0.000411147	-2.08772e-06	-0.000517954	
1330	0	0	0.000396913	-1.99395e-06	-0.00050583	
1340	0	0	0.000383283	-1.90517e-06	-0.00049406	
1350	0	0	0.000370225	-1.82108e-06	-0.000482632	
1360	0	0	0.000357713	-1.74139e-06	-0.000471535	
1370	0	0	0.000345719	-1.66583e-06	-0.000460758	
1380	0	0	0.000334217	-1.59416e-06	-0.000450291	
1390	0	0	0.000323185	-1.52615e-06	-0.000440122	
1400	0	0	0.000312599	-1.46158e-06	-0.000430242	
1410	0	0	0.000302438	-1.40025e-06	-0.000420642	
1420	0	0	0.000292682	-1.34198e-06	-0.000411311	
1430	0	0	0.000283313	-1.28658e-06	-0.000402242	
1440	0	0	0.000274311	-1.23389e-06	-0.000393426	
1450	0	0	0.000265661	-1.18377e-06	-0.000384854	
1460	0	0	0.000257345	-1.13606e-06	-0.000376519	
1470	0	0	0.000249349	-1.09064e-06	-0.000368413	
1480	0	0	0.000241659	-1.04737e-06	-0.000360528	
1490	0	0	0.000234259	-1.00614e-06	-0.000352858	
1500	0	0	0.000227138	-9.66836e-07	-0.000345395	
1510	0	0	0.000220284	-9.29356e-07	-0.000338133	
1520	0	0	0.000213683	-8.93602e-07	-0.000331065	
1530	0	0	0.000207326	-8.59482e-07	-0.000324185	
1540	0	0	0.000201201	-8.2691e-07	-0.000317488	
1550	0	0	0.000195299	-7.95804e-07	-0.000310968	
1560	0	0	0.000189609	-7.66088e-07	-0.000304619	
1570	0	0	0.000184124	-7.37691e-07	-0.000298435	
1580	0	0	0.000178834	-7.10545e-07	-0.000292412	
1590	0	0	0.000173731	-6.84586e-07	-0.000286545	
1600	0	0	0.000168808	-6.59754e-07	-0.000280828	
1610	0	0	0.000164056	-6.35994e-07	-0.000275258	
1620	0	0	0.000159469	-6.1325e-07	-0.000269829	
1630	0	0	0.00015504	-5.91474e-07	-0.000264538	
1640	0	0	0.000150762	-5.70617e-07	-0.00025938	
1650	0	0	0.00014663	-5.50634e-07	-0.000254351	
1660	0	0	0.000142637	-5.31484e-07	-0.000249448	
1670	0	0	0.000138779	-5.13126e-07	-0.000244666	
1680	0	0	0.000135049	-4.95522e-07	-0.000240002	
1690	0	0	0.000131443	-4.78637e-07	-0.000235453	
1700	0	0	0.000127955	-4.62436e-07	-0.000231015	
1710	0	0	0.000124582	-4.46887e-07	-0.000226685	
1720	0	0	0.000121318	-4.31961e-07	-0.000222459	
1730	0	0	0.00011816	-4.17628e-07	-0.000218335	
1740	0	0	0.000115103	-4.03861e-07	-0.00021431	
1750	0	0	0.000112144	-3.90633e-07	-0.000210381	
1760	0	0	0.000109278	-3.77922e-07	-0.000206545	
1770	0	0	0.000106503	-3.65703e-07	-0.000202799	
1780	0	0	0.000103815	-3.53954e-07	-0.000199141	
1790	0	0	0.000101211	-3.42655e-07	-0.000195569	
1800	0	0	9.86877e-05	-3.31785e-07	-0.000192079	
1810	0	0	9.62419e-05	-3.21325e-07	-0.00018867	
1820	0	0	9.38709e-05	-3.11258e-07	-0.00018534	
1830	0	0	9.15721e-05	-3.01567e-07	-0.000182085	
1840	0	0	8.93429e-05	-2.92235e-07	-0.000178905	
1850	0	0	8.71807e-05	-2.83247e-07	-0.000175797	
1860	0	0	8.50831e-05	-2.74588e-07	-0.000172759	
1870	0	0	8.30479e-05	-2.66245e-07	-0.000169789	
