0	0	0	-0.000407084	-2.60252e-06	-0.000258491	
10	0	0	-0.000424853	-2.75189e-06	-0.000263694	
20	0	0	-0.000443562	-2.91142e-06	-0.000268922	
30	0	0	-0.000463269	-3.08193e-06	-0.000274162	
40	0	0	-0.000484036	-3.26426e-06	-0.000279401	
50	0	0	-0.000505928	-3.45938e-06	-0.000284622	
60	0	0	-0.000529016	-3.66831e-06	-0.000289805	
70	0	0	-0.000553373	-3.89216e-06	-0.000294929	
80	0	0	-0.000579081	-4.13218e-06	-0.000299969	
90	0	0	-0.000606225	-4.38968e-06	-0.000304897	
100	0	0	-0.000634896	-4.66614e-06	-0.00030968	
110	0	0	-0.000665192	-4.96314e-06	-0.000314283	
120	0	0	-0.000697217	-5.28245e-06	-0.000318664	
130	0	0	-0.000731083	-5.62596e-06	-0.000322777	
140	0	0	-0.00076691	-5.99579e-06	-0.000326569	
150	0	0	-0.000804826	-6.39422e-06	-0.000329981	
160	0	0	-0.000844966	-6.82377e-06	-0.000332947	
170	0	0	-0.000887478	-7.28723e-06	-0.00033539	
180	0	0	-0.000932516	-7.78762e-06	-0.000337225	
190	0	0	-0.000980248	-8.3283e-06	-0.000338358	
200	0	0	-0.00103085	-8.91293e-06	-0.000338681	
210	0	0	-0.00108451	-9.54558e-06	-0.000338072	
220	0	0	-0.00114144	-1.02307e-05	-0.000336395	
230	0	0	-0.00120185	-1.09732e-05	-0.000333498	
240	0	0	-0.00126596	-1.17785e-05	-0.000329208	
250	0	0	-0.00133403	-1.26526e-05	-0.000323333	
260	0	0	-0.00140631	-1.3602e-05	-0.000315655	
270	0	0	-0.00148308	-1.46342e-05	-0.000305931	
280	0	0	-0.00156463	-1.5757e-05	-0.000293889	
290	0	0	-0.00165127	-1.69795e-05	-0.000279221	
300	0	0	-0.00174332	-1.83115e-05	-0.000261585	
310	0	0	-0.00184112	-1.97638e-05	-0.000240595	
320	0	0	-0.00194504	-2.13485e-05	-0.00021582	
330	0	0	-0.00205544	-2.30789e-05	-0.000186778	
340	0	0	-0.00217271	-2.49697e-05	-0.000152929	
350	0	0	-0.00229727	-2.70373e-05	-0.000113668	
360	0	0	-0.0024295	-2.92996e-05	-6.83206e-05	
370	0	0	-0.00256985	-3.17766e-05	-1.61344e-05	
380	0	0	-0.00271872	-3.44903e-05	4.37303e-05	
390	0	0	-0.00287654	-3.7465e-05	0.000112208	
400	0	0	-0.00304372	-4.07275e-05	0.000190338	
410	0	0	-0.00322065	-4.43072e-05	0.000279273	
420	0	0	-0.0034077	-4.82367e-05	0.000380289	
430	0	0	-0.00360518	-5.25515e-05	0.000494797	
440	0	0	-0.00381336	-5.72905e-05	0.000624352	
450	0	0	-0.00403242	-6.24964e-05	0.000770657	
460	0	0	-0.00426245	-6.82152e-05	0.000935577	
470	0	0	-0.00450338	-7.44971e-05	0.00112114	
480	0	0	-0.00475502	-8.13959e-05	0.00132955	
490	0	0	-0.00501693	-8.8969e-05	0.00156315	
500	0	0	-0.00528847	-9.72776e-05	0.00182447	
510	0	0	-0.00556866	-0.000106386	0.00211616	
520	0	0	-0.00585619	-0.000116359	0.00244097	
530	0	0	-0.00614935	-0.000127267	0.00280176	
540	0	0	-0.00644592	-0.000139175	0.00320137	
550	0	0	-0.00674318	-0.000152149	0.00364261	
560	0	0	-0.00703779	-0.000166252	0.00412812	
570	0	0	-0.00732575	-0.000181536	0.00466027	
580	0	0	-0.00760238	-0.000198044	0.00524103	
590	0	0	-0.00786228	-0.000215804	0.00587178	
600	0	0	-0.00809937	-0.000234824	0.00655314	
610	0	0	-0.00830691	-0.000255087	0.00728474	
620	0	0	-0.0084776	-0.000276546	0.00806504	
630	0	0	-0.00860379	-0.00029912	0.00889111	
640	0	0	-0.00867761	-0.000322686	0.00975849	
650	0	0	-0.00869132	-0.000347082	0.010661	
660	0	0	-0.00863756	-0.000372102	0.0115908	
670	0	0	-0.00850975	-0.000397495	0.0125383	
680	0	0	-0.00830241	-0.000422972	0.0134923	
690	0	0	-0.0080115	-0.000448213	0.0144403	
700	0	0	-0.00763472	-0.000472869	0.0153688	
710	0	0	-0.00717168	-0.000496578	0.0162637	
720	0	0	-0.00662403	-0.000518974	0.0171107	
730	0	0	-0.0059955	-0.000539699	0.0178957	
740	0	0	-0.00529175	-0.000558414	0.0186055	
750	0	0	-0.00452021	-0.000574809	0.0192281	
760	0	0	-0.00368991	-0.000588611	0.0197526	
770	0	0	-0.00281111	-0.000599589	0.0201701	
780	0	0	-0.00189511	-0.000607563	0.0204734	
790	0	0	-0.00095391	-0.0006124	0.0206575	
800	0	0	1.0842e-19	-0.000614021	0.0207192	
810	0	0	0.00095391	-0.0006124	0.0206575	
820	0	0	0.00189511	-0.000607563	0.0204734	
830	0	0	0.00281111	-0.000599589	0.0201701	
840	0	0	0.00368991	-0.000588611	0.0197526	
850	0	0	0.00452021	-0.000574809	0.0192281	
860	0	0	0.00529175	-0.000558414	0.0186055	
870	0	0	0.0059955	-0.000539699	0.0178957	
880	0	0	0.00662403	-0.000518974	0.0171107	
890	0	0	0.00717168	-0.000496578	0.0162637	
900	0	0	0.00763472	-0.000472869	0.0153688	
910	0	0	0.0080115	-0.000448213	0.0144403	
920	0	0	0.00830241	-0.000422972	0.0134923	
