0	0	0	-0.000251351	-3.63717e-06	0.000150721	
10	0	0	-0.00025766	-3.83924e-06	0.000162925	
20	0	0	-0.000263786	-4.05081e-06	0.000175823	
30	0	0	-0.00026968	-4.272e-06	0.00018943	
40	0	0	-0.000275287	-4.50285e-06	0.000203755	
50	0	0	-0.000280551	-4.74336e-06	0.000218804	
60	0	0	-0.00028541	-4.99345e-06	0.000234575	
70	0	0	-0.000289798	-5.25293e-06	0.000251064	
80	0	0	-0.000293647	-5.52155e-06	0.000268258	
90	0	0	-0.000296884	-5.79894e-06	0.000286137	
100	0	0	-0.000299434	-6.08463e-06	0.000304672	
110	0	0	-0.000301222	-6.37801e-06	0.000323825	
120	0	0	-0.00030217	-6.67834e-06	0.000343551	
130	0	0	-0.000302199	-6.98476e-06	0.000363791	
140	0	0	-0.000301233	-7.29625e-06	0.000384476	
150	0	0	-0.000299198	-7.61164e-06	0.000405528	
160	0	0	-0.000296023	-7.92963e-06	0.000426855	
170	0	0	-0.000291641	-8.24873e-06	0.000448354	
180	0	0	-0.000285995	-8.56736e-06	0.000469913	
190	0	0	-0.000279034	-8.88376e-06	0.000491407	
200	0	0	-0.000270716	-9.19606e-06	0.000512701	
210	0	0	-0.000261012	-9.50227e-06	0.000533653	
220	0	0	-0.000249907	-9.80032e-06	0.000554113	
230	0	0	-0.0002374	-1.00881e-05	0.000573924	
240	0	0	-0.000223503	-1.03633e-05	0.000592927	
250	0	0	-0.000208249	-1.06239e-05	0.00061096	
260	0	0	-0.000191686	-1.08676e-05	0.000627865	
270	0	0	-0.00017388	-1.10923e-05	0.000643483	
280	0	0	-0.000154914	-1.1296e-05	0.000657667	
290	0	0	-0.000134889	-1.14768e-05	0.000670274	
300	0	0	-0.000113923	-1.16329e-05	0.000681178	
310	0	0	-9.21476e-05	-1.17629e-05	0.000690264	
320	0	0	-6.97074e-05	-1.18654e-05	0.000697435	
330	0	0	-4.67587e-05	-1.19393e-05	0.000702614	
340	0	0	-2.34661e-05	-1.1984e-05	0.000705745	
350	0	0	-1.29247e-21	-1.1999e-05	0.000706792	
360	0	0	2.34661e-05	-1.1984e-05	0.000705745	
370	0	0	4.67587e-05	-1.19393e-05	0.000702614	
380	0	0	6.97074e-05	-1.18654e-05	0.000697435	
390	0	0	9.21476e-05	-1.17629e-05	0.000690264	
400	0	0	0.000113923	-1.16329e-05	0.000681178	
410	0	0	0.000134889	-1.14768e-05	0.000670274	
420	0	0	0.000154914	-1.1296e-05	0.000657667	
430	0	0	0.00017388	-1.10923e-05	0.000643483	
440	0	0	0.000191686	-1.08676e-05	0.000627865	
450	0	0	0.000208249	-1.06239e-05	0.00061096	
460	0	0	0.000223503	-1.03633e-05	0.000592927	
470	0	0	0.0002374	-1.00881e-05	0.000573924	
480	0	0	0.000249907	-9.80032e-06	0.000554113	
490	0	0	0.000261012	-9.50227e-06	0.000533653	
500	0	0	0.000270716	-9.19606e-06	0.000512701	
510	0	0	0.000279034	-8.88376e-06	0.000491407	
520	0	0	0.000285995	-8.56736e-06	0.000469913	
530	0	0	0.000291641	-8.24873e-06	0.000448354	
540	0	0	0.000296023	-7.92963e-06	0.000426855	
550	0	0	0.000299198	-7.61164e-06	0.000405528	
560	0	0	0.000301233	-7.29625e-06	0.000384476	
570	0	0	0.000302199	-6.98476e-06	0.000363791	
580	0	0	0.00030217	-6.67834e-06	0.000343551	
590	0	0	0.000301222	-6.37801e-06	0.000323825	
600	0	0	0.000299434	-6.08463e-06	0.000304672	
610	0	0	0.000296884	-5.79894e-06	0.000286137	
620	0	0	0.000293647	-5.52155e-06	0.000268258	
630	0	0	0.000289798	-5.25293e-06	0.000251064	
640	0	0	0.00028541	-4.99345e-06	0.000234575	
650	0	0	0.000280551	-4.74336e-06	0.000218804	
660	0	0	0.000275287	-4.50285e-06	0.000203755	
670	0	0	0.00026968	-4.272e-06	0.00018943	
680	0	0	0.000263786	-4.05081e-06	0.000175823	
690	0	0	0.00025766	-3.83924e-06	0.000162925	
700	0	0	0.000251351	-3.63717e-06	0.000150721	
710	0	0	0.000244903	-3.44445e-06	0.000139195	
720	0	0	0.000238358	-3.26088e-06	0.000128327	
730	0	0	0.000231752	-3.08623e-06	0.000118097	
740	0	0	0.00022512	-2.92026e-06	0.000108482	
750	0	0	0.00021849	-2.76267e-06	9.9457e-05	
760	0	0	0.000211888	-2.61318e-06	9.09975e-05	
770	0	0	0.000205339	-2.47149e-06	8.30782e-05	
780	0	0	0.000198861	-2.33729e-06	7.56736e-05	
790	0	0	0.000192473	-2.21026e-06	6.87581e-05	
800	0	0	0.000186189	-2.09009e-06	6.23067e-05	
810	0	0	0.000180022	-1.97647e-06	5.62946e-05	
820	0	0	0.000173981	-1.86909e-06	5.06975e-05	
830	0	0	0.000168076	-1.76765e-06	4.54919e-05	
840	0	0	0.000162314	-1.67185e-06	4.06551e-05	
850	0	0	0.000156699	-1.58141e-06	3.61652e-05	
860	0	0	0.000151236	-1.49605e-06	3.20011e-05	
870	0	0	0.000145927	-1.41549e-06	2.81426e-05	
880	0	0	0.000140774	-1.33948e-06	2.45705e-05	
890	0	0	0.000135778	-1.26778e-06	2.12665e-05	
900	0	0	0.000130938	-1.20014e-06	1.82133e-05	
910	0	0	0.000126255	-1.13635e-06	1.53943e-05	
920	0	0	0.000121725	-1.07617e-06	1.27941e-05	
930	0	0	0.000117348	-1.01942e-06	1.03978e-05	
940	0	0	0.000113121	-9.65882e-07	8.19162e-06	
950	0	0	0.000109042	-9.15385e-07	6.16257e-06	
960	0	0	0.000105107	-8.67749e-07	4.29837e-06	
970	0	0	0.000101312	-8.22808e-07	2.58752e-06	
980	0	0	9.76556e-05	-7.80406e-07	1.01925e-06	
990	0	0	9.41328e-05	-7.40393e-07	-4.16557e-07	
1000	0	0	9.07403e-05	-7.02631e-07	-1.72934e-06	
1010	0	0	8.7474e-05	-6.66985e-07	-2.92794e-06	
1020	0	0	8.43303e-05	-6.33333e-07	-4.0206e-06	
1030	0	0	8.13052e-05	-6.01556e-07	-5.01503e-06	
1040	0	0	7.83948e-05	-5.71545e-07	-5.91842e-06	
1050	0	0	7.55953e-05	-5.43195e-07	-6.73747e-06	
1060	0	0	7.29029e-05	-5.16408e-07	-7.47843e-06	
1070	0	0	7.03137e-05	-4.91093e-07	-8.1471e-06	
1080	0	0	6.78242e-05	-4.67163e-07	-8.7489e-06	
1090	0	0	6.54306e-05	-4.44537e-07	-9.28887e-06	
1100	0	0	6.31294e-05	-4.23139e-07	-9.77169e-06	
1110	0	0	6.09171e-05	-4.02896e-07	-1.02017e-05	
1120	0	0	5.87903e-05	-3.83741e-07	-1.0583e-05	
1130	0	0	5.67458e-05	-3.65611e-07	-1.09193e-05	
1140	0	0	5.47804e-05	-3.48446e-07	-1.12141e-05	
1150	0	0	5.2891e-05	-3.32191e-07	-1.14706e-05	
1160	0	0	5.10746e-05	-3.16793e-07	-1.16919e-05	
1170	0	0	4.93282e-05	-3.02203e-07	-1.18807e-05	
1180	0	0	4.76492e-05	-2.88374e-07	-1.20397e-05	
